(	78	,	6	,	3	)							
(	79	,	7	,	3	)							
(	80	,	8	,	3	)							
(	81	,	9	,	3	)							
(	82	,	10	,	3	)							
(	83	,	11	,	3	)							
(	84	,	12	,	3	)							
(	85	,	13	,	3	)							
(	86	,	14	,	3	)							
(	87	,	15	,	3	)							
(	88	,	16	,	3	)							
(	89	,	17	,	3	)							
(	90	,	18	,	3	)							
(	91	,	19	,	3	)							
(	92	,	20	,	3	)							
(	93	,	21	,	3	)							
(	94	,	22	,	3	)							
(	95	,	23	,	3	)							
(	96	,	24	,	3	)							
(	97	,	1	,	12	)							
(	98	,	2	,	12	)							
(	99	,	3	,	12	)							
(	100	,	4	,	12	)							
(	101	,	5	,	12	)							
(	102	,	6	,	12	)							
(	103	,	7	,	12	)							
(	104	,	8	,	12	)							
(	105	,	9	,	12	)							
(	106	,	10	,	12	)							
(	107	,	11	,	12	)							
(	108	,	12	,	12	)							
(	109	,	13	,	12	)							
(	110	,	14	,	12	)							
(	111	,	15	,	12	)							
(	112	,	16	,	12	)							
(	113	,	17	,	12	)							
(	114	,	18	,	12	)							
(	115	,	19	,	12	)							
(	116	,	20	,	12	)							
(	117	,	21	,	12	)							
(	118	,	22	,	12	)							
(	119	,	23	,	12	)							
(	120	,	24	,	12	)							
(	121	,	1	,	12	)							
(	122	,	2	,	12	)							
(	123	,	3	,	12	)							
(	124	,	4	,	12	)							
(	125	,	5	,	12	)							
(	126	,	6	,	12	)							
(	127	,	7	,	12	)							
(	128	,	8	,	12	)							
(	129	,	9	,	12	)							
(	130	,	10	,	12	)							
(	131	,	11	,	12	)							
(	132	,	12	,	12	)							
(	133	,	13	,	12	)							
(	134	,	14	,	12	)							
(	135	,	15	,	12	)							
(	136	,	16	,	12	)							
(	137	,	17	,	12	)							
(	138	,	18	,	12	)							
(	139	,	19	,	12	)							
(	140	,	20	,	12	)							
(	141	,	21	,	12	)							
(	142	,	22	,	12	)							
(	143	,	23	,	12	)							
(	144	,	24	,	12	)							
(	145	,	1	,	12	)							
(	146	,	2	,	12	)							
(	147	,	3	,	12	)							
(	148	,	4	,	12	)							
(	149	,	5	,	12	)							
(	150	,	6	,	12	)							
(	151	,	7	,	12	)							
(	152	,	8	,	12	)							
(	153	,	9	,	12	)							
(	154	,	10	,	12	)							
(	155	,	11	,	12	)							
(	156	,	12	,	12	)							
(	157	,	13	,	12	)							
(	158	,	14	,	12	)							
(	159	,	15	,	12	)							
(	160	,	16	,	12	)							
(	161	,	17	,	12	)							
(	162	,	18	,	12	)							
(	163	,	19	,	12	)							
(	164	,	20	,	12	)							
(	165	,	21	,	12	)							
(	166	,	22	,	12	)							
(	167	,	23	,	12	)							
(	168	,	24	,	12	)							
(	169	,	1	,	12	)							
(	170	,	2	,	12	)							
(	171	,	3	,	12	)							
(	172	,	4	,	12	)							
(	173	,	5	,	12	)							
(	174	,	6	,	12	)							
(	175	,	7	,	12	)							
(	176	,	8	,	12	)							
(	177	,	9	,	12	)							
(	178	,	10	,	12	)							
(	179	,	11	,	12	)							
(	180	,	12	,	12	)							
(	181	,	13	,	12	)							
(	182	,	14	,	12	)							
(	183	,	15	,	12	)							
(	184	,	16	,	12	)							
(	185	,	17	,	12	)							
(	186	,	18	,	12	)							
(	187	,	19	,	12	)							
(	188	,	20	,	12	)							
(	189	,	21	,	12	)							
(	190	,	22	,	12	)							
(	191	,	23	,	12	)							
(	192	,	24	,	12	)							
(	193	,	1	,	12	)							
(	194	,	2	,	12	)							
(	195	,	3	,	12	)							
(	196	,	4	,	12	)							
(	197	,	5	,	12	)							
(	198	,	6	,	12	)							
(	199	,	7	,	12	)							
(	200	,	8	,	12	)							
(	201	,	9	,	12	)							
(	202	,	10	,	12	)							
(	203	,	11	,	12	)							
(	204	,	12	,	12	)							
(	205	,	13	,	12	)							
(	206	,	14	,	12	)							
(	207	,	15	,	12	)							
(	208	,	16	,	12	)							
(	209	,	17	,	12	)							
(	210	,	18	,	12	)							
(	211	,	19	,	12	)							
(	212	,	20	,	12	)							
(	213	,	21	,	12	)							
(	214	,	22	,	12	)							
(	215	,	23	,	12	)							
(	216	,	24	,	12	)							
(	217	,	1	,	2	)							
(	218	,	2	,	2	)							
(	219	,	3	,	2	)							
(	220	,	4	,	2	)							
(	221	,	5	,	2	)							
(	222	,	6	,	2	)							
(	223	,	7	,	2	)							
(	224	,	8	,	2	)							
(	225	,	9	,	2	)							
(	226	,	10	,	2	)							
(	227	,	11	,	2	)							
(	228	,	12	,	2	)							
(	229	,	13	,	2	)							
(	230	,	14	,	2	)							
(	231	,	15	,	2	)							
(	232	,	16	,	2	)							
(	233	,	17	,	2	)							
(	234	,	18	,	2	)							
(	235	,	19	,	2	)							
(	236	,	20	,	2	)							
(	237	,	21	,	2	)							
(	238	,	22	,	2	)							
(	239	,	23	,	2	)							
(	240	,	24	,	2	)							
(	241	,	1	,	2	)							
(	242	,	2	,	2	)							
(	243	,	3	,	2	)							
(	244	,	4	,	2	)							
(	245	,	5	,	2	)							
(	246	,	6	,	2	)							
(	247	,	7	,	2	)							
(	248	,	8	,	2	)							
(	249	,	9	,	2	)							
(	250	,	10	,	2	)							
(	251	,	11	,	2	)							
(	252	,	12	,	2	)							
(	253	,	13	,	2	)							
(	254	,	14	,	2	)							
(	255	,	15	,	2	)							
(	256	,	16	,	2	)							
(	257	,	17	,	2	)							
(	258	,	18	,	2	)							
(	259	,	19	,	2	)							
(	260	,	20	,	2	)							
(	261	,	21	,	2	)							
(	262	,	22	,	2	)							
(	263	,	23	,	2	)							
(	264	,	24	,	2	)							
(	265	,	1	,	12	)							
(	266	,	2	,	12	)							
(	267	,	3	,	12	)							
(	268	,	4	,	12	)							
(	269	,	5	,	12	)							
(	270	,	6	,	12	)							
(	271	,	7	,	12	)							
(	272	,	8	,	12	)							
(	273	,	9	,	12	)							
(	274	,	10	,	12	)							
(	275	,	11	,	12	)							
(	276	,	12	,	12	)							
(	277	,	13	,	12	)							
(	278	,	14	,	12	)							
(	279	,	15	,	12	)							
(	280	,	16	,	12	)							
(	281	,	17	,	12	)							
(	282	,	18	,	12	)							
(	283	,	19	,	12	)							
(	284	,	20	,	12	)							
(	285	,	21	,	12	)							
(	286	,	22	,	12	)							
(	287	,	23	,	12	)							
(	288	,	24	,	12	)							
(	289	,	1	,	12	)							
(	290	,	2	,	12	)							
(	291	,	3	,	12	)							
(	292	,	4	,	12	)							
(	293	,	5	,	12	)							
(	294	,	6	,	12	)							
(	295	,	7	,	12	)							
(	296	,	8	,	12	)							
(	297	,	9	,	12	)							
(	298	,	10	,	12	)							
(	299	,	11	,	12	)							
(	300	,	12	,	12	)							
(	301	,	13	,	12	)							
(	302	,	14	,	12	)							
(	303	,	15	,	12	)							
(	304	,	16	,	12	)							
(	305	,	17	,	12	)							
(	306	,	18	,	12	)							
(	307	,	19	,	12	)							
(	308	,	20	,	12	)							
(	309	,	21	,	12	)							
(	310	,	22	,	12	)							
(	311	,	23	,	12	)							
(	312	,	24	,	12	)							
(	313	,	1	,	12	)							
(	314	,	2	,	12	)							
(	315	,	3	,	12	)							
(	316	,	4	,	12	)							
(	317	,	5	,	12	)							
(	318	,	6	,	12	)							
(	319	,	7	,	12	)							
(	320	,	8	,	12	)							
(	321	,	9	,	12	)							
(	322	,	10	,	12	)							
(	323	,	11	,	12	)							
(	324	,	12	,	12	)							
(	325	,	13	,	12	)							
(	326	,	14	,	12	)							
(	327	,	15	,	12	)							
(	328	,	16	,	12	)							
(	329	,	17	,	12	)							
(	330	,	18	,	12	)							
(	331	,	19	,	12	)							
(	332	,	20	,	12	)							
(	333	,	21	,	12	)							
(	334	,	22	,	12	)							
(	335	,	23	,	12	)							
(	336	,	24	,	12	)							
(	337	,	1	,	12	)							
(	338	,	2	,	12	)							
(	339	,	3	,	12	)							
(	340	,	4	,	12	)							
(	341	,	5	,	12	)							
(	342	,	6	,	12	)							
(	343	,	7	,	12	)							
(	344	,	8	,	12	)							
(	345	,	9	,	12	)							
(	346	,	10	,	12	)							
(	347	,	11	,	12	)							
(	348	,	12	,	12	)							
(	349	,	13	,	12	)							
(	350	,	14	,	12	)							
(	351	,	15	,	12	)							
(	352	,	16	,	12	)							
(	353	,	17	,	12	)							
(	354	,	18	,	12	)							
(	355	,	19	,	12	)							
(	356	,	20	,	12	)							
(	357	,	21	,	12	)							
(	358	,	22	,	12	)							
(	359	,	23	,	12	)							
(	360	,	24	,	12	)							
(	361	,	1	,	12	)							
(	362	,	2	,	12	)							
(	363	,	3	,	12	)							
(	364	,	4	,	12	)							
(	365	,	5	,	12	)							
(	366	,	6	,	12	)							
(	367	,	7	,	12	)							
(	368	,	8	,	12	)							
(	369	,	9	,	12	)							
(	370	,	10	,	12	)							
(	371	,	11	,	12	)							
(	372	,	12	,	12	)							
(	373	,	13	,	12	)							
(	374	,	14	,	12	)							
(	375	,	15	,	12	)							
(	376	,	16	,	12	)							
(	377	,	17	,	12	)							
(	378	,	18	,	12	)							
(	379	,	19	,	12	)							
(	380	,	20	,	12	)							
(	381	,	21	,	12	)							
(	382	,	22	,	12	)							
(	383	,	23	,	12	)							
(	384	,	24	,	12	)							
(	385	,	1	,	12	)							
(	386	,	2	,	12	)							
(	387	,	3	,	12	)							
(	388	,	4	,	12	)							
(	389	,	5	,	12	)							
(	390	,	6	,	12	)							
(	391	,	7	,	12	)							
(	392	,	8	,	12	)							
(	393	,	9	,	12	)							
(	394	,	10	,	12	)							
(	395	,	11	,	12	)							
(	396	,	12	,	12	)							
(	397	,	13	,	12	)							
(	398	,	14	,	12	)							
(	399	,	15	,	12	)							
(	400	,	16	,	12	)							
(	401	,	17	,	12	)							
(	402	,	18	,	12	)							
(	403	,	19	,	12	)							
(	404	,	20	,	12	)							
(	405	,	21	,	12	)							
(	406	,	22	,	12	)							
(	407	,	23	,	12	)							
(	408	,	24	,	12	)							
(	409	,	1	,	3	)							
(	410	,	2	,	3	)							
(	411	,	3	,	3	)							
(	412	,	4	,	3	)							
(	413	,	5	,	3	)							
(	414	,	6	,	3	)							
(	415	,	7	,	3	)							
(	416	,	8	,	3	)							
(	417	,	9	,	3	)							
(	418	,	10	,	3	)							
(	419	,	11	,	3	)							
(	420	,	12	,	3	)							
(	421	,	13	,	3	)							
(	422	,	14	,	3	)							
(	423	,	15	,	3	)							
(	424	,	16	,	3	)							
(	425	,	17	,	3	)							
(	426	,	18	,	3	)							
(	427	,	19	,	3	)							
(	428	,	20	,	3	)							
(	429	,	21	,	3	)							
(	430	,	22	,	3	)							
(	431	,	23	,	3	)							
(	432	,	24	,	3	)							
(	433	,	1	,	3	)							
(	434	,	2	,	3	)							
(	435	,	3	,	3	)							
(	436	,	4	,	3	)							
(	437	,	5	,	3	)							
(	438	,	6	,	3	)							
(	439	,	7	,	3	)							
(	440	,	8	,	3	)							
(	441	,	9	,	3	)							
(	442	,	10	,	3	)							
(	443	,	11	,	3	)							
(	444	,	12	,	3	)							
(	445	,	13	,	3	)							
(	446	,	14	,	3	)							
(	447	,	15	,	3	)							
(	448	,	16	,	3	)							
(	449	,	17	,	3	)							
(	450	,	18	,	3	)							
(	451	,	19	,	3	)							
(	452	,	20	,	3	)							
(	453	,	21	,	3	)							
(	454	,	22	,	3	)							
(	455	,	23	,	3	)							
(	456	,	24	,	3	)							
(	457	,	1	,	3	)							
(	458	,	2	,	3	)							
(	459	,	3	,	3	)							
(	460	,	4	,	3	)							
(	461	,	5	,	3	)							
(	462	,	6	,	3	)							
(	463	,	7	,	3	)							
(	464	,	8	,	3	)							
(	465	,	9	,	3	)							
(	466	,	10	,	3	)							
(	467	,	11	,	3	)							
(	468	,	12	,	3	)							
(	469	,	13	,	3	)							
(	470	,	14	,	3	)							
(	471	,	15	,	3	)							
(	472	,	16	,	3	)							
(	473	,	17	,	3	)							
(	474	,	18	,	3	)							
(	475	,	19	,	3	)							
(	476	,	20	,	3	)							
(	477	,	21	,	3	)							
(	478	,	22	,	3	)							
(	479	,	23	,	3	)							
(	480	,	24	,	3	)							
(	481	,	1	,	3	)							
(	482	,	2	,	3	)							
(	483	,	3	,	3	)							
(	484	,	4	,	3	)							
(	485	,	5	,	3	)							
(	486	,	6	,	3	)							
(	487	,	7	,	3	)							
(	488	,	8	,	3	)							
(	489	,	9	,	3	)							
(	490	,	10	,	3	)							
(	491	,	11	,	3	)							
(	492	,	12	,	3	)							
(	493	,	13	,	3	)							
(	494	,	14	,	3	)							
(	495	,	15	,	3	)							
(	496	,	16	,	3	)							
(	497	,	17	,	3	)							
(	498	,	18	,	3	)							
(	499	,	19	,	3	)							
(	500	,	20	,	3	)							
(	501	,	21	,	3	)							
(	502	,	22	,	3	)							
(	503	,	23	,	3	)							
(	504	,	24	,	3	)							
(	505	,	1	,	3	)							
(	506	,	2	,	3	)							
(	507	,	3	,	3	)							
(	508	,	4	,	3	)							
(	509	,	5	,	3	)							
(	510	,	6	,	3	)							
(	511	,	7	,	3	)							
(	512	,	8	,	3	)							
(	513	,	9	,	3	)							
(	514	,	10	,	3	)							
(	515	,	11	,	3	)							
(	516	,	12	,	3	)							
(	517	,	13	,	3	)							
(	518	,	14	,	3	)							
(	519	,	15	,	3	)							
(	520	,	16	,	3	)							
(	521	,	17	,	3	)							
(	522	,	18	,	3	)							
(	523	,	19	,	3	)							
(	524	,	20	,	3	)							
(	525	,	21	,	3	)							
(	526	,	22	,	3	)							
(	527	,	23	,	3	)							
(	528	,	24	,	3	)							
(	529	,	1	,	3	)							
(	530	,	2	,	3	)							
(	531	,	3	,	3	)							
(	532	,	4	,	3	)							
(	533	,	5	,	3	)							
(	534	,	6	,	3	)							
(	535	,	7	,	3	)							
(	536	,	8	,	3	)							
(	537	,	9	,	3	)							
(	538	,	10	,	3	)							
(	539	,	11	,	3	)							
(	540	,	12	,	3	)							
(	541	,	13	,	3	)							
(	542	,	14	,	3	)							
(	543	,	15	,	3	)							
(	544	,	16	,	3	)							
(	545	,	17	,	3	)							
(	546	,	18	,	3	)							
(	547	,	19	,	3	)							
(	548	,	20	,	3	)							
(	549	,	21	,	3	)							
(	550	,	22	,	3	)							
(	551	,	23	,	3	)							
(	552	,	24	,	3	)							
(	553	,	1	,	12	)							
(	554	,	2	,	12	)							
(	555	,	3	,	12	)							
(	556	,	4	,	12	)							
(	557	,	5	,	12	)							
(	558	,	6	,	12	)							
(	559	,	7	,	12	)							
(	560	,	8	,	12	)							
(	561	,	9	,	12	)							
(	562	,	10	,	12	)							
(	563	,	11	,	12	)							
(	564	,	12	,	12	)							
(	565	,	13	,	12	)							
(	566	,	14	,	12	)							
(	567	,	15	,	12	)							
(	568	,	16	,	12	)							
(	569	,	17	,	12	)							
(	570	,	18	,	12	)							
(	571	,	19	,	12	)							
(	572	,	20	,	12	)							
(	573	,	21	,	12	)							
(	574	,	22	,	12	)							
(	575	,	23	,	12	)							
(	576	,	24	,	12	)							
(	577	,	1	,	12	)							
(	578	,	2	,	12	)							
(	579	,	3	,	12	)							
(	580	,	4	,	12	)							
(	581	,	5	,	12	)							
(	582	,	6	,	12	)							
(	583	,	7	,	12	)							
(	584	,	8	,	12	)							
(	585	,	9	,	12	)							
(	586	,	10	,	12	)							
(	587	,	11	,	12	)							
(	588	,	12	,	12	)							
(	589	,	13	,	12	)							
(	590	,	14	,	12	)							
(	591	,	15	,	12	)							
(	592	,	16	,	12	)							
(	593	,	17	,	12	)							
(	594	,	18	,	12	)							
(	595	,	19	,	12	)							
(	596	,	20	,	12	)							
(	597	,	21	,	12	)							
(	598	,	22	,	12	)							
(	599	,	23	,	12	)							
(	600	,	24	,	12	)							
(	601	,	1	,	3	)							
(	602	,	2	,	3	)							
(	603	,	3	,	3	)							
(	604	,	4	,	3	)							
(	605	,	5	,	3	)							
(	606	,	6	,	3	)							
(	607	,	7	,	3	)							
(	608	,	8	,	3	)							
(	609	,	9	,	3	)							
(	610	,	10	,	3	)							
(	611	,	11	,	3	)							
(	612	,	12	,	3	)							
(	613	,	13	,	3	)							
(	614	,	14	,	3	)							
(	615	,	15	,	3	)							
(	616	,	16	,	3	)							
(	617	,	17	,	3	)							
(	618	,	18	,	3	)							
(	619	,	19	,	3	)							
(	620	,	20	,	3	)							
(	621	,	21	,	3	)							
(	622	,	22	,	3	)							
(	623	,	23	,	3	)							
(	624	,	24	,	3	)							
(	625	,	1	,	3	)							
(	626	,	2	,	3	)							
(	627	,	3	,	3	)							
(	628	,	4	,	3	)							
(	629	,	5	,	3	)							
(	630	,	6	,	3	)							
(	631	,	7	,	3	)							
(	632	,	8	,	3	)							
(	633	,	9	,	3	)							
(	634	,	10	,	3	)							
(	635	,	11	,	3	)							
(	636	,	12	,	3	)							
(	637	,	13	,	3	)							
(	638	,	14	,	3	)							
(	639	,	15	,	3	)							
(	640	,	16	,	3	)							
(	641	,	17	,	3	)							
(	642	,	18	,	3	)							
(	643	,	19	,	3	)							
(	644	,	20	,	3	)							
(	645	,	21	,	3	)							
(	646	,	22	,	3	)							
(	647	,	23	,	3	)							
(	648	,	24	,	3	)							
(	649	,	1	,	12	)							
(	650	,	2	,	12	)							
(	651	,	3	,	12	)							
(	652	,	4	,	12	)							
(	653	,	5	,	12	)							
(	654	,	6	,	12	)							
(	655	,	7	,	12	)							
(	656	,	8	,	12	)							
(	657	,	9	,	12	)							
(	658	,	10	,	12	)							
(	659	,	11	,	12	)							
(	660	,	12	,	12	)							
(	661	,	13	,	12	)							
(	662	,	14	,	12	)							
(	663	,	15	,	12	)							
(	664	,	16	,	12	)							
(	665	,	17	,	12	)							
(	666	,	18	,	12	)							
(	667	,	19	,	12	)							
(	668	,	20	,	12	)							
(	669	,	21	,	12	)							
(	670	,	22	,	12	)							
(	671	,	23	,	12	)							
(	672	,	24	,	12	)							
(	673	,	1	,	3	)							
(	674	,	2	,	3	)							
(	675	,	3	,	3	)							
(	676	,	4	,	3	)							
(	677	,	5	,	3	)							
(	678	,	6	,	3	)							
(	679	,	7	,	3	)							
(	680	,	8	,	3	)							
(	681	,	9	,	3	)							
(	682	,	10	,	3	)							
(	683	,	11	,	3	)							
(	684	,	12	,	3	)							
(	685	,	13	,	3	)							
(	686	,	14	,	3	)							
(	687	,	15	,	3	)							
(	688	,	16	,	3	)							
(	689	,	17	,	3	)							
(	690	,	18	,	3	)							
(	691	,	19	,	3	)							
(	692	,	20	,	3	)							
(	693	,	21	,	3	)							
(	694	,	22	,	3	)							
(	695	,	23	,	3	)							
(	696	,	24	,	3	)							
(	697	,	1	,	2	)							
(	698	,	2	,	2	)							
(	699	,	3	,	2	)							
(	700	,	4	,	2	)							
(	701	,	5	,	2	)							
(	702	,	6	,	2	)							
(	703	,	7	,	2	)							
(	704	,	8	,	2	)							
(	705	,	9	,	2	)							
(	706	,	10	,	2	)							
(	707	,	11	,	2	)							
(	708	,	12	,	2	)							
(	709	,	13	,	2	)							
(	710	,	14	,	2	)							
(	711	,	15	,	2	)							
(	712	,	16	,	2	)							
(	713	,	17	,	2	)							
(	714	,	18	,	2	)							
(	715	,	19	,	2	)							
(	716	,	20	,	2	)							
(	717	,	21	,	2	)							
(	718	,	22	,	2	)							
(	719	,	23	,	2	)							
(	720	,	24	,	2	)							
(	721	,	1	,	3	)							
(	722	,	2	,	3	)							
(	723	,	3	,	3	)							
(	724	,	4	,	3	)							
(	725	,	5	,	3	)							
(	726	,	6	,	3	)							
(	727	,	7	,	3	)							
(	728	,	8	,	3	)							
(	729	,	9	,	3	)							
(	730	,	10	,	3	)							
(	731	,	11	,	3	)							
(	732	,	12	,	3	)							
(	733	,	13	,	3	)							
(	734	,	14	,	3	)							
(	735	,	15	,	3	)							
(	736	,	16	,	3	)							
(	737	,	17	,	3	)							
(	738	,	18	,	3	)							
(	739	,	19	,	3	)							
(	740	,	20	,	3	)							
(	741	,	21	,	3	)							
(	742	,	22	,	3	)							
(	743	,	23	,	3	)							
(	744	,	24	,	3	)							
(	745	,	1	,	3	)							
(	746	,	2	,	3	)							
(	747	,	3	,	3	)							
(	748	,	4	,	3	)							
(	749	,	5	,	3	)							
(	750	,	6	,	3	)							
(	751	,	7	,	3	)							
(	752	,	8	,	3	)							
(	753	,	9	,	3	)							
(	754	,	10	,	3	)							
(	755	,	11	,	3	)							
(	756	,	12	,	3	)							
(	757	,	13	,	3	)							
(	758	,	14	,	3	)							
(	759	,	15	,	3	)							
(	760	,	16	,	3	)							
(	761	,	17	,	3	)							
(	762	,	18	,	3	)							
(	763	,	19	,	3	)							
(	764	,	20	,	3	)							
(	765	,	21	,	3	)							
(	766	,	22	,	3	)							
(	767	,	23	,	3	)							
(	768	,	24	,	3	)							
(	769	,	1	,	3	)							
(	770	,	2	,	3	)							
(	771	,	3	,	3	)							
(	772	,	4	,	3	)							
(	773	,	5	,	3	)							
(	774	,	6	,	3	)							
(	775	,	7	,	3	)							
(	776	,	8	,	3	)							
(	777	,	9	,	3	)							
(	778	,	10	,	3	)							
(	779	,	11	,	3	)							
(	780	,	12	,	3	)							
(	781	,	13	,	3	)							
(	782	,	14	,	3	)							
(	783	,	15	,	3	)							
(	784	,	16	,	3	)							
(	785	,	17	,	3	)							
(	786	,	18	,	3	)							
(	787	,	19	,	3	)							
(	788	,	20	,	3	)							
(	789	,	21	,	3	)							
(	790	,	22	,	3	)							
(	791	,	23	,	3	)							
(	792	,	24	,	3	)							
(	793	,	1	,	2	)							
(	794	,	2	,	2	)							
(	795	,	3	,	2	)							
(	796	,	4	,	2	)							
(	797	,	5	,	2	)							
(	798	,	6	,	2	)							
(	799	,	7	,	2	)							
(	800	,	8	,	2	)							
(	801	,	9	,	2	)							
(	802	,	10	,	2	)							
(	803	,	11	,	2	)							
(	804	,	12	,	2	)							
(	805	,	13	,	2	)							
(	806	,	14	,	2	)							
(	807	,	15	,	2	)							
(	808	,	16	,	2	)							
(	809	,	17	,	2	)							
(	810	,	18	,	2	)							
(	811	,	19	,	2	)							
(	812	,	20	,	2	)							
(	813	,	21	,	2	)							
(	814	,	22	,	2	)							
(	815	,	23	,	2	)							
(	816	,	24	,	2	)							
(	817	,	1	,	12	)							
(	818	,	2	,	12	)							
(	819	,	3	,	12	)							
(	820	,	4	,	12	)							
(	821	,	5	,	12	)							
(	822	,	6	,	12	)							
(	823	,	7	,	12	)							
(	824	,	8	,	12	)							
(	825	,	9	,	12	)							
(	826	,	10	,	12	)							
(	827	,	11	,	12	)							
(	828	,	12	,	12	)							
(	829	,	13	,	12	)							
(	830	,	14	,	12	)							
(	831	,	15	,	12	)							
(	832	,	16	,	12	)							
(	833	,	17	,	12	)							
(	834	,	18	,	12	)							
(	835	,	19	,	12	)							
(	836	,	20	,	12	)							
(	837	,	21	,	12	)							
(	838	,	22	,	12	)							
(	839	,	23	,	12	)							
(	840	,	24	,	12	)							
(	841	,	1	,	2	)							
(	842	,	2	,	2	)							
(	843	,	3	,	2	)							
(	844	,	4	,	2	)							
(	845	,	5	,	2	)							
(	846	,	6	,	2	)							
(	847	,	7	,	2	)							
(	848	,	8	,	2	)							
(	849	,	9	,	2	)							
(	850	,	10	,	2	)							
(	851	,	11	,	2	)							
(	852	,	12	,	2	)							
(	853	,	13	,	2	)							
(	854	,	14	,	2	)							
(	855	,	15	,	2	)							
(	856	,	16	,	2	)							
(	857	,	17	,	2	)							
(	858	,	18	,	2	)							
(	859	,	19	,	2	)							
(	860	,	20	,	2	)							
(	861	,	21	,	2	)							
(	862	,	22	,	2	)							
(	863	,	23	,	2	)							
(	864	,	24	,	2	)							
(	865	,	1	,	2	)							
(	866	,	2	,	2	)							
(	867	,	3	,	2	)							
(	868	,	4	,	2	)							
(	869	,	5	,	2	)							
(	870	,	6	,	2	)							
(	871	,	7	,	2	)							
(	872	,	8	,	2	)							
(	873	,	9	,	2	)							
(	874	,	10	,	2	)							
(	875	,	11	,	2	)							
(	876	,	12	,	2	)							
(	877	,	13	,	2	)							
(	878	,	14	,	2	)							
(	879	,	15	,	2	)							
(	880	,	16	,	2	)							
(	881	,	17	,	2	)							
(	882	,	18	,	2	)							
(	883	,	19	,	2	)							
(	884	,	20	,	2	)							
(	885	,	21	,	2	)							
(	886	,	22	,	2	)							
(	887	,	23	,	2	)							
(	888	,	24	,	2	)							
(	889	,	1	,	2	)							
(	890	,	2	,	2	)							
(	891	,	3	,	2	)							
(	892	,	4	,	2	)							
(	893	,	5	,	2	)							
(	894	,	6	,	2	)							
(	895	,	7	,	2	)							
(	896	,	8	,	2	)							
